timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
1196.000000,0.349066,-0.510111,0.333333,0.477381,-0.468595,39968.000000,
1197.000000,0.349066,-0.508359,0.333333,0.477381,-0.469104,39972.000000,
1198.000000,0.349066,-0.506608,0.333333,0.477381,-0.469610,39976.000000,
1199.000000,0.349066,-0.504856,0.333333,0.477381,-0.470115,39979.000000,
1200.000000,0.349066,-0.503104,0.500000,0.477381,-0.470618,39982.000000,
1201.000000,0.349066,-0.501352,0.333333,0.477381,-0.471119,39985.000000,
1202.000000,0.349066,-0.499600,0.333333,0.477381,-0.471619,39989.000000,
1203.000000,0.349066,-0.497848,0.333333,0.502381,-0.472117,39993.000000,
1204.000000,0.349066,-0.496096,0.333333,0.502381,-0.472613,39996.000000,
1205.000000,0.349066,-0.494247,0.333333,0.502381,-0.473107,39999.000000,
1206.000000,0.349066,-0.492399,0.500000,0.502381,-0.473600,40002.000000,
1207.000000,0.349066,-0.490550,0.333333,0.502381,-0.474090,40006.000000,
1208.000000,0.349066,-0.488701,0.250000,0.502381,-0.474579,40010.000000,
1209.000000,0.349066,-0.486852,0.250000,0.502381,-0.475066,40014.000000,
1210.000000,0.349066,-0.485003,0.333333,0.502381,-0.475551,40017.000000,
1211.000000,0.349066,-0.483154,0.333333,0.502381,-0.476034,40021.000000,
1212.000000,0.349066,-0.481305,0.250000,0.502381,-0.476515,40025.000000,
1213.000000,0.349066,-0.479456,0.333333,0.502381,-0.476995,40028.000000,
1214.000000,0.349066,-0.477607,0.333333,0.526695,-0.477472,40031.000000,
1215.000000,0.349066,-0.475758,0.500000,0.526695,-0.477948,40034.000000,
1216.000000,0.349066,-0.473815,0.500000,0.526695,-0.478422,40037.000000,
1217.000000,0.349066,-0.471872,0.250000,0.526695,-0.478894,40042.000000,
1218.000000,0.349066,-0.469929,0.333333,0.526695,-0.479364,40045.000000,
1219.000000,0.349066,-0.467987,0.500000,0.526695,-0.479832,40048.000000,
1220.000000,0.349066,-0.466044,0.500000,0.526695,-0.480298,40050.000000,
1221.000000,0.349066,-0.464101,0.500000,0.526695,-0.480762,40053.000000,
1222.000000,0.349066,-0.462158,0.250000,0.526695,-0.481224,40058.000000,
1223.000000,0.349066,-0.460215,0.500000,0.526695,-0.481684,40061.000000,
1224.000000,0.349066,-0.458272,0.500000,0.526695,-0.482142,40064.000000,
1225.000000,0.349066,-0.456329,0.333333,0.550293,-0.482599,40067.000000,
1226.000000,0.349066,-0.454386,0.500000,0.550293,-0.483053,40070.000000,
1227.000000,0.349066,-0.452352,0.250000,0.550293,-0.483505,40074.000000,
1228.000000,0.349066,-0.450318,0.333333,0.550293,-0.483956,40078.000000,
1229.000000,0.349066,-0.448285,0.500000,0.550293,-0.484404,40081.000000,
1230.000000,0.349066,-0.446251,0.500000,0.550293,-0.484850,40083.000000,
1231.000000,0.349066,-0.444217,0.500000,0.550293,-0.485295,40086.000000,
1232.000000,0.349066,-0.442183,0.250000,0.550293,-0.485737,40090.000000,
1233.000000,0.349066,-0.440150,0.333333,0.550293,-0.486177,40093.000000,
1234.000000,0.349066,-0.438116,0.500000,0.550293,-0.486615,40096.000000,
1235.000000,0.349066,-0.436082,0.333333,0.550293,-0.487051,40099.000000,
1236.000000,0.349066,-0.434049,0.333333,0.573147,-0.487485,40102.000000,
1237.000000,0.349066,-0.432015,0.333333,0.573147,-0.487917,40105.000000,
1238.000000,0.349066,-0.429894,0.333333,0.573147,-0.488347,40109.000000,
1239.000000,0.349066,-0.427773,0.500000,0.573147,-0.488775,40112.000000,
1240.000000,0.349066,-0.425652,0.500000,0.573147,-0.489200,40115.000000,
1241.000000,0.349066,-0.423532,0.500000,0.573147,-0.489624,40118.000000,
1242.000000,0.349066,-0.421411,0.333333,0.573147,-0.490045,40121.000000,
1243.000000,0.349066,-0.419290,0.200000,0.573147,-0.490465,40126.000000,
1244.000000,0.349066,-0.417169,0.500000,0.573147,-0.490882,40129.000000,
1245.000000,0.349066,-0.415048,0.500000,0.573147,-0.491297,40132.000000,
1246.000000,0.349066,-0.412928,0.250000,0.573147,-0.491710,40136.000000,
1247.000000,0.349066,-0.410807,0.250000,0.595230,-0.492121,40140.000000,
1248.000000,0.349066,-0.408686,0.333333,0.595230,-0.492529,40144.000000,
1249.000000,0.349066,-0.406482,0.500000,0.595230,-0.492936,40146.000000,
1250.000000,0.349066,-0.404278,0.333333,0.595230,-0.493340,40150.000000,
1251.000000,0.349066,-0.402074,0.333333,0.595230,-0.493742,40153.000000,
1252.000000,0.349066,-0.399870,0.250000,0.595230,-0.494142,40157.000000,
1253.000000,0.349066,-0.397666,0.333333,0.595230,-0.494540,40160.000000,
1254.000000,0.349066,-0.395462,0.500000,0.595230,-0.494935,40163.000000,
1255.000000,0.349066,-0.393258,0.333333,0.595230,-0.495328,40167.000000,
1256.000000,0.349066,-0.391054,0.250000,0.595230,-0.495719,40171.000000,
1257.000000,0.349066,-0.388850,0.333333,0.595230,-0.496108,40175.000000,
1258.000000,0.349066,-0.386646,0.333333,0.616515,-0.496495,40178.000000,
1259.000000,0.349066,-0.384442,0.500000,0.616515,-0.496879,40181.000000,
1260.000000,0.349066,-0.382159,0.333333,0.616515,-0.497262,40184.000000,
1261.000000,0.349066,-0.379876,0.500000,0.616515,-0.497641,40187.000000,
1262.000000,0.349066,-0.377593,0.333333,0.616515,-0.498019,40191.000000,
1263.000000,0.349066,-0.375310,0.333333,0.616515,-0.498394,40194.000000,
1264.000000,0.349066,-0.373027,0.500000,0.616515,-0.498767,40196.000000,
1265.000000,0.349066,-0.370744,0.333333,0.616515,-0.499138,40200.000000,
1266.000000,0.349066,-0.368461,0.333333,0.616515,-0.499507,40203.000000,
1267.000000,0.349066,-0.366178,0.250000,0.616515,-0.499873,40208.000000,
1268.000000,0.349066,-0.363895,0.333333,0.616515,-0.500237,40211.000000,
1269.000000,0.349066,-0.361612,0.333333,0.636978,-0.500598,40215.000000,
1270.000000,0.349066,-0.359329,0.333333,0.636978,-0.500958,40219.000000,
1271.000000,0.349066,-0.356971,0.250000,0.636978,-0.501315,40223.000000,
1272.000000,0.349066,-0.354613,0.333333,0.636978,-0.501669,40227.000000,
1273.000000,0.349066,-0.352255,0.333333,0.636978,-0.502021,40230.000000,
1274.000000,0.349066,-0.349898,0.500000,0.636978,-0.502371,40233.000000,
1275.000000,0.349066,-0.347540,0.333333,0.636978,-0.502719,40236.000000,
1276.000000,0.349066,-0.345182,0.250000,0.636978,-0.503064,40240.000000,
1277.000000,0.349066,-0.342824,0.333333,0.636978,-0.503407,40244.000000,
1278.000000,0.349066,-0.340467,0.500000,0.636978,-0.503747,40247.000000,
1279.000000,0.349066,-0.338109,0.500000,0.636978,-0.504085,40250.000000,
1280.000000,0.349066,-0.335751,0.500000,0.656598,-0.504421,40253.000000,
1281.000000,0.349066,-0.333393,0.250000,0.656598,-0.504755,40257.000000,
1282.000000,0.349066,-0.330965,0.250000,0.656598,-0.505086,40261.000000,
1283.000000,0.349066,-0.328537,0.333333,0.656598,-0.505414,40264.000000,
1284.000000,0.349066,-0.326110,0.500000,0.656598,-0.505740,40267.000000,
1285.000000,0.349066,-0.323682,0.500000,0.656598,-0.506064,40270.000000,
1286.000000,0.349066,-0.321254,0.250000,0.656598,-0.506385,40274.000000,
1287.000000,0.349066,-0.318826,0.333333,0.656598,-0.506704,40277.000000,
1288.000000,0.349066,-0.316398,0.500000,0.656598,-0.507020,40280.000000,
1289.000000,0.349066,-0.313970,0.333333,0.656598,-0.507334,40283.000000,
1290.000000,0.349066,-0.311542,0.500000,0.656598,-0.507646,40286.000000,
1291.000000,0.349066,-0.309114,0.333333,0.675351,-0.507955,40290.000000,
1292.000000,0.349066,-0.306686,0.333333,0.675351,-0.508262,40294.000000,
1293.000000,0.349066,-0.304192,0.500000,0.675351,-0.508566,40297.000000,
1294.000000,0.349066,-0.301698,0.333333,0.675351,-0.508868,40300.000000,
1295.000000,0.349066,-0.299205,0.500000,0.675351,-0.509167,40303.000000,
1296.000000,0.349066,-0.296711,0.166667,0.675351,-0.509463,40310.000000,
1297.000000,0.349066,-0.294217,0.250000,0.675351,-0.509758,40314.000000,
1298.000000,0.349066,-0.291723,0.333333,0.675351,-0.510049,40318.000000,
1299.000000,0.349066,-0.289230,0.200000,0.675351,-0.510339,40323.000000,
1300.000000,0.349066,-0.286736,0.333333,0.675351,-0.510625,40327.000000,
1301.000000,0.349066,-0.284242,0.333333,0.675351,-0.510910,40330.000000,
1302.000000,0.349066,-0.281749,0.333333,0.693220,-0.511191,40334.000000,
1303.000000,0.349066,-0.279255,0.200000,0.693220,-0.511471,40340.000000,
1304.000000,0.349066,-0.276700,0.250000,0.693220,-0.511747,40344.000000,
1305.000000,0.349066,-0.274145,0.333333,0.693220,-0.512021,40348.000000,
1306.000000,0.349066,-0.271590,0.333333,0.693220,-0.512293,40352.000000,
1307.000000,0.349066,-0.269035,0.200000,0.693220,-0.512562,40357.000000,
1308.000000,0.349066,-0.266481,0.333333,0.693220,-0.512829,40361.000000,
1309.000000,0.349066,-0.263926,0.333333,0.693220,-0.513093,40365.000000,
1310.000000,0.349066,-0.261371,0.333333,0.693220,-0.513354,40368.000000,
1311.000000,0.349066,-0.258816,0.333333,0.693220,-0.513613,40371.000000,
1312.000000,0.349066,-0.256261,0.333333,0.693220,-0.513869,40375.000000,
1313.000000,0.349066,-0.253706,0.333333,0.698132,-0.514123,40378.000000,
1314.000000,0.349066,-0.251151,0.333333,0.698132,-0.514374,40382.000000,
1315.000000,0.349066,-0.248580,0.250000,0.698132,-0.514622,40386.000000,
1316.000000,0.349066,-0.246009,0.250000,0.698132,-0.514868,40390.000000,
1317.000000,0.349066,-0.243437,0.333333,0.698132,-0.515112,40394.000000,
1318.000000,0.349066,-0.240866,0.500000,0.698132,-0.515353,40396.000000,
1319.000000,0.349066,-0.238294,0.333333,0.698132,-0.515591,40400.000000,
1320.000000,0.349066,-0.235723,0.500000,0.698132,-0.515827,40403.000000,
1321.000000,0.349066,-0.233151,0.250000,0.698132,-0.516060,40407.000000,
1322.000000,0.349066,-0.230580,0.333333,0.698132,-0.516290,40410.000000,
1323.000000,0.349066,-0.228008,0.500000,0.698132,-0.516518,40413.000000,
1324.000000,0.349066,-0.225437,0.333333,0.698132,-0.516744,40417.000000,
1325.000000,0.349066,-0.222866,0.250000,0.698132,-0.516967,40422.000000,
1326.000000,0.349066,-0.220294,0.333333,0.698132,-0.517187,40426.000000,
1327.000000,0.349066,-0.217723,0.333333,0.698132,-0.517405,40429.000000,
1328.000000,0.349066,-0.215151,0.333333,0.698132,-0.517620,40432.000000,
1329.000000,0.349066,-0.212580,0.500000,0.698132,-0.517833,40435.000000,
1330.000000,0.349066,-0.210008,0.333333,0.698132,-0.518043,40439.000000,
1331.000000,0.349066,-0.207437,0.333333,0.698132,-0.518250,40443.000000,
1332.000000,0.349066,-0.204865,0.333333,0.698132,-0.518455,40446.000000,
1333.000000,0.349066,-0.202294,0.333333,0.698132,-0.518657,40449.000000,
1334.000000,0.349066,-0.199722,0.500000,0.698132,-0.518857,40452.000000,
1335.000000,0.349066,-0.197151,0.333333,0.698132,-0.519054,40455.000000,
1336.000000,0.349066,-0.194580,0.333333,0.698132,-0.519249,40459.000000,
1337.000000,0.349066,-0.192008,0.333333,0.698132,-0.519441,40462.000000,
1338.000000,0.349066,-0.189437,0.500000,0.698132,-0.519630,40465.000000,
1339.000000,0.349066,-0.186865,0.333333,0.698132,-0.519817,40468.000000,
1340.000000,0.349066,-0.184294,0.500000,0.698132,-0.520001,40471.000000,
1341.000000,0.349066,-0.181722,0.250000,0.698132,-0.520183,40476.000000,
1342.000000,0.349066,-0.179151,0.333333,0.698132,-0.520362,40479.000000,
1343.000000,0.349066,-0.176579,0.333333,0.698132,-0.520539,40482.000000,
1344.000000,0.349066,-0.174008,0.500000,0.698132,-0.520713,40485.000000,
1345.000000,0.349066,-0.171436,0.333333,0.698132,-0.520884,40489.000000,
1346.000000,0.349066,-0.168865,0.250000,0.698132,-0.521053,40493.000000,
1347.000000,0.349066,-0.166293,0.333333,0.698132,-0.521219,40496.000000,
1348.000000,0.349066,-0.163722,0.500000,0.698132,-0.521383,40499.000000,
1349.000000,0.349066,-0.161150,0.500000,0.698132,-0.521544,40502.000000,
1350.000000,0.349066,-0.158579,0.250000,0.698132,-0.521703,40506.000000,
1351.000000,0.349066,-0.156007,0.333333,0.698132,-0.521859,40510.000000,
1352.000000,0.349066,-0.153436,0.333333,0.698132,-0.522012,40513.000000,
1353.000000,0.349066,-0.150864,0.500000,0.698132,-0.522163,40516.000000,
1354.000000,0.349066,-0.148293,0.500000,0.698132,-0.522311,40519.000000,
1355.000000,0.349066,-0.145721,0.250000,0.698132,-0.522457,40523.000000,
1356.000000,0.349066,-0.143150,0.333333,0.698132,-0.522600,40527.000000,
1357.000000,0.349066,-0.140578,0.333333,0.698132,-0.522741,40530.000000,
1358.000000,0.349066,-0.138007,0.500000,0.698132,-0.522879,40532.000000,
1359.000000,0.349066,-0.135435,0.500000,0.698132,-0.523014,40535.000000,
1360.000000,0.349066,-0.132863,0.250000,0.698132,-0.523147,40540.000000,
1361.000000,0.349066,-0.130292,0.333333,0.698132,-0.523277,40543.000000,
1362.000000,0.349066,-0.127720,0.500000,0.698132,-0.523405,40546.000000,
1363.000000,0.349066,-0.125149,0.500000,0.698132,-0.523530,40549.000000,
1364.000000,0.349066,-0.122577,0.500000,0.698132,-0.523653,40552.000000,
1365.000000,0.349066,-0.120006,0.333333,0.698132,-0.523773,40556.000000,
1366.000000,0.349066,-0.117434,0.333333,0.698132,-0.523890,40559.000000,
1367.000000,0.349066,-0.114863,0.500000,0.698132,-0.524005,40562.000000,
1368.000000,0.349066,-0.112291,0.500000,0.698132,-0.524117,40565.000000,
1369.000000,0.349066,-0.109720,0.333333,0.698132,-0.524227,40568.000000,
1370.000000,0.349066,-0.107148,0.250000,0.698132,-0.524334,40573.000000,
1371.000000,0.349066,-0.104577,0.333333,0.698132,-0.524439,40576.000000,
1372.000000,0.349066,-0.102005,0.333333,0.698132,-0.524541,40579.000000,
1373.000000,0.349066,-0.099433,0.333333,0.698132,-0.524640,40582.000000,
1374.000000,0.349066,-0.096862,0.333333,0.698132,-0.524737,40586.000000,
1375.000000,0.349066,-0.094290,0.333333,0.698132,-0.524831,40589.000000,
1376.000000,0.349066,-0.091719,0.333333,0.698132,-0.524923,40593.000000,
1377.000000,0.349066,-0.089147,0.500000,0.698132,-0.525012,40596.000000,
1378.000000,0.349066,-0.086576,0.333333,0.698132,-0.525099,40599.000000,
1379.000000,0.349066,-0.084004,0.333333,0.698132,-0.525183,40602.000000,
1380.000000,0.349066,-0.081432,0.333333,0.698132,-0.525264,40606.000000,
1381.000000,0.349066,-0.078861,0.333333,0.698132,-0.525343,40610.000000,
1382.000000,0.349066,-0.076289,0.333333,0.698132,-0.525419,40613.000000,
1383.000000,0.349066,-0.073718,0.333333,0.698132,-0.525493,40616.000000,
1384.000000,0.349066,-0.071146,0.333333,0.698132,-0.525564,40619.000000,
1385.000000,0.349066,-0.068575,0.333333,0.698132,-0.525633,40623.000000,
1386.000000,0.349066,-0.066003,0.333333,0.698132,-0.525699,40627.000000,
1387.000000,0.349066,-0.063431,0.333333,0.698132,-0.525762,40630.000000,
1388.000000,0.349066,-0.060860,0.333333,0.698132,-0.525823,40634.000000,
1389.000000,0.349066,-0.058288,0.333333,0.698132,-0.525881,40638.000000,
1390.000000,0.349066,-0.055717,0.333333,0.698132,-0.525937,40641.000000,
1391.000000,0.349066,-0.053145,0.333333,0.698132,-0.525990,40644.000000,
1392.000000,0.349066,-0.050573,0.333333,0.698132,-0.526041,40647.000000,
1393.000000,0.349066,-0.048002,0.333333,0.698132,-0.526089,40650.000000,
1394.000000,0.349066,-0.045430,0.500000,0.698132,-0.526134,40653.000000,
1395.000000,0.349066,-0.042859,0.333333,0.698132,-0.526177,40656.000000,
1396.000000,0.349066,-0.040287,0.333333,0.698132,-0.526217,40660.000000,
1397.000000,0.349066,-0.037715,0.333333,0.698132,-0.526255,40663.000000,
1398.000000,0.349066,-0.035144,0.500000,0.698132,-0.526290,40666.000000,
1399.000000,0.349066,-0.032572,0.500000,0.698132,-0.526323,40669.000000,
1400.000000,0.349066,-0.030000,0.333333,0.698132,-0.526353,40673.000000,
1401.000000,0.349066,-0.027429,0.333333,0.698132,-0.526380,40676.000000,
1402.000000,0.349066,-0.024857,0.500000,0.698132,-0.526405,40679.000000,
1403.000000,0.349066,-0.022286,0.500000,0.698132,-0.526427,40682.000000,
1404.000000,0.349066,-0.019714,0.500000,0.698132,-0.526447,40685.000000,
1405.000000,0.349066,-0.017142,0.333333,0.698132,-0.526464,40688.000000,
1406.000000,0.349066,-0.014571,0.200000,0.698132,-0.526479,40693.000000,
1407.000000,0.349066,-0.011999,0.333333,0.698132,-0.526491,40696.000000,
1408.000000,0.349066,-0.009427,0.500000,0.698132,-0.526500,40699.000000,
1409.000000,0.349066,-0.006856,0.500000,0.698132,-0.526507,40702.000000,
1410.000000,0.349066,-0.004284,0.250000,0.698132,-0.526511,40706.000000,
1411.000000,0.349066,-0.001712,0.250000,0.698132,-0.526513,40710.000000,
1412.000000,0.349066,0.000859,0.333333,0.698132,-0.526512,40713.000000,
1413.000000,0.349066,0.003431,0.500000,0.698132,-0.526509,40716.000000,
1414.000000,0.349066,0.006002,0.500000,0.698132,-0.526503,40719.000000,
1415.000000,0.349066,0.008574,0.250000,0.698132,-0.526494,40723.000000,
1416.000000,0.349066,0.011146,0.333333,0.698132,-0.526483,40727.000000,
1417.000000,0.349066,0.013717,0.333333,0.698132,-0.526469,40730.000000,
1418.000000,0.349066,0.016289,0.500000,0.698132,-0.526453,40732.000000,
1419.000000,0.349066,0.018861,0.500000,0.698132,-0.526434,40735.000000,
1420.000000,0.349066,0.021432,0.250000,0.698132,-0.526413,40739.000000,
1421.000000,0.349066,0.024004,0.333333,0.698132,-0.526389,40743.000000,
1422.000000,0.349066,0.026576,0.500000,0.698132,-0.526362,40746.000000,
1423.000000,0.349066,0.029147,0.333333,0.698132,-0.526333,40749.000000,
1424.000000,0.349066,0.031719,0.333333,0.698132,-0.526301,40752.000000,
1425.000000,0.349066,0.034291,0.250000,0.698132,-0.526267,40756.000000,
1426.000000,0.349066,0.036862,0.333333,0.698132,-0.526230,40760.000000,
1427.000000,0.349066,0.039434,0.333333,0.698132,-0.526191,40763.000000,
1428.000000,0.349066,0.042006,0.333333,0.698132,-0.526149,40766.000000,
1429.000000,0.349066,0.044578,0.333333,0.698132,-0.526104,40769.000000,
1430.000000,0.349066,0.047149,0.250000,0.698132,-0.526057,40774.000000,
1431.000000,0.349066,0.049721,0.333333,0.698132,-0.526007,40777.000000,
1432.000000,0.349066,0.052293,0.500000,0.698132,-0.525955,40780.000000,
1433.000000,0.349066,0.054864,0.333333,0.698132,-0.525900,40783.000000,
1434.000000,0.349066,0.057436,0.333333,0.698132,-0.525843,40786.000000,
1435.000000,0.349066,0.060008,0.250000,0.698132,-0.525783,40791.000000,
1436.000000,0.349066,0.062579,0.333333,0.698132,-0.525720,40794.000000,
1437.000000,0.349066,0.065151,0.500000,0.698132,-0.525655,40797.000000,
1438.000000,0.349066,0.067723,0.333333,0.698132,-0.525587,40800.000000,
1439.000000,0.349066,0.070295,0.333333,0.698132,-0.525517,40804.000000,
1440.000000,0.349066,0.072866,0.333333,0.698132,-0.525444,40807.000000,
1441.000000,0.349066,0.075438,0.333333,0.698132,-0.525369,40811.000000,
1442.000000,0.349066,0.078010,0.500000,0.698132,-0.525291,40814.000000,
1443.000000,0.349066,0.080581,0.333333,0.698132,-0.525210,40817.000000,
1444.000000,0.349066,0.083153,0.500000,0.698132,-0.525127,40819.000000,
1445.000000,0.349066,0.085725,0.333333,0.698132,-0.525041,40823.000000,
1446.000000,0.349066,0.088297,0.333333,0.698132,-0.524953,40826.000000,
1447.000000,0.349066,0.090868,0.333333,0.698132,-0.524862,40829.000000,
1448.000000,0.349066,0.093440,0.333333,0.698132,-0.524769,40833.000000,
1449.000000,0.349066,0.096012,0.333333,0.698132,-0.524673,40836.000000,
1450.000000,0.349066,0.098584,0.333333,0.698132,-0.524574,40840.000000,
1451.000000,0.349066,0.101155,0.333333,0.698132,-0.524473,40843.000000,
1452.000000,0.349066,0.103727,0.333333,0.698132,-0.524369,40846.000000,
1453.000000,0.349066,0.106299,0.333333,0.698132,-0.524263,40850.000000,
1454.000000,0.349066,0.108871,0.333333,0.698132,-0.524154,40854.000000,
1455.000000,0.349066,0.111442,0.250000,0.698132,-0.524043,40859.000000,
1456.000000,0.349066,0.114014,0.333333,0.698132,-0.523929,40862.000000,
1457.000000,0.349066,0.116586,0.333333,0.698132,-0.523812,40865.000000,
1458.000000,0.349066,0.119158,0.333333,0.698132,-0.523693,40868.000000,
1459.000000,0.349066,0.121729,0.333333,0.698132,-0.523571,40871.000000,
1460.000000,0.349066,0.124301,0.250000,0.698132,-0.523447,40875.000000,
1461.000000,0.349066,0.126873,0.333333,0.698132,-0.523320,40878.000000,
1462.000000,0.349066,0.129445,0.500000,0.698132,-0.523190,40881.000000,
1463.000000,0.349066,0.132016,0.500000,0.698132,-0.523058,40884.000000,
1464.000000,0.349066,0.134588,0.500000,0.698132,-0.522924,40886.000000,
1465.000000,0.349066,0.137160,0.250000,0.698132,-0.522787,40891.000000,
1466.000000,0.349066,0.139732,0.333333,0.698132,-0.522647,40895.000000,
1467.000000,0.349066,0.142303,0.500000,0.698132,-0.522505,40898.000000,
1468.000000,0.349066,0.144875,0.500000,0.698132,-0.522360,40900.000000,
1469.000000,0.349066,0.147447,0.500000,0.698132,-0.522212,40903.000000,
1470.000000,0.349066,0.150019,0.250000,0.698132,-0.522062,40908.000000,
1471.000000,0.349066,0.152591,0.333333,0.698132,-0.521910,40911.000000,
1472.000000,0.349066,0.155162,0.500000,0.698132,-0.521755,40914.000000,
1473.000000,0.349066,0.157734,0.500000,0.698132,-0.521597,40917.000000,
1474.000000,0.349066,0.160306,0.500000,0.698132,-0.521437,40920.000000,
1475.000000,0.349066,0.162878,0.250000,0.698132,-0.521274,40924.000000,
1476.000000,0.349066,0.165450,0.333333,0.698132,-0.521108,40927.000000,
1477.000000,0.349066,0.168021,0.500000,0.698132,-0.520940,40930.000000,
1478.000000,0.349066,0.170593,0.500000,0.698132,-0.520770,40933.000000,
1479.000000,0.349066,0.173165,0.500000,0.698132,-0.520596,40936.000000,
1480.000000,0.349066,0.175737,0.250000,0.698132,-0.520421,40940.000000,
1481.000000,0.349066,0.178309,0.333333,0.698132,-0.520242,40943.000000,
1482.000000,0.349066,0.180880,0.500000,0.698132,-0.520061,40946.000000,
1483.000000,0.349066,0.183452,0.500000,0.698132,-0.519878,40949.000000,
1484.000000,0.349066,0.186024,0.500000,0.698132,-0.519692,40952.000000,
1485.000000,0.349066,0.188596,0.333333,0.698132,-0.519503,40956.000000,
1486.000000,0.349066,0.191168,0.333333,0.698132,-0.519312,40960.000000,
1487.000000,0.349066,0.193739,0.500000,0.698132,-0.519118,40962.000000,
1488.000000,0.349066,0.196311,0.500000,0.698132,-0.518922,40965.000000,
1489.000000,0.349066,0.198883,0.500000,0.698132,-0.518723,40968.000000,
1490.000000,0.349066,0.201455,0.250000,0.698132,-0.518522,40972.000000,
1491.000000,0.349066,0.204027,0.333333,0.698132,-0.518318,40976.000000,
1492.000000,0.349066,0.206599,0.333333,0.698132,-0.518111,40979.000000,
1493.000000,0.349066,0.209170,0.500000,0.698132,-0.517902,40982.000000,
1494.000000,0.349066,0.211742,0.500000,0.698132,-0.517690,40985.000000,
1495.000000,0.349066,0.214314,0.333333,0.698132,-0.517476,40988.000000,
1496.000000,0.349066,0.216886,0.333333,0.698132,-0.517259,40992.000000,
1497.000000,0.349066,0.219458,0.333333,0.698132,-0.517040,40995.000000,
1498.000000,0.349066,0.222030,0.500000,0.698132,-0.516818,40998.000000,
1499.000000,0.349066,0.224601,0.500000,0.698132,-0.516593,41001.000000,
1500.000000,0.349066,0.227173,0.333333,0.698132,-0.516366,41004.000000,
1501.000000,0.349066,0.229745,0.250000,0.698132,-0.516136,41009.000000,
1502.000000,0.349066,0.232317,0.500000,0.698132,-0.515904,41011.000000,
1503.000000,0.349066,0.234889,0.500000,0.698132,-0.515669,41014.000000,
1504.000000,0.349066,0.237461,0.333333,0.698132,-0.515431,41017.000000,
1505.000000,0.349066,0.240033,0.500000,0.698132,-0.515191,41020.000000,
1506.000000,0.349066,0.242605,0.250000,0.698132,-0.514949,41025.000000,
1507.000000,0.349066,0.245176,0.500000,0.698132,-0.514704,41028.000000,
1508.000000,0.349066,0.247748,0.500000,0.698132,-0.514456,41030.000000,
1509.000000,0.349066,0.250320,0.500000,0.698132,-0.514206,41033.000000,
1510.000000,0.349066,0.252892,0.500000,0.698132,-0.513953,41036.000000,
1511.000000,0.349066,0.255464,0.250000,0.698132,-0.513697,41041.000000,
1512.000000,0.349066,0.258036,0.333333,0.698132,-0.513439,41044.000000,
1513.000000,0.349066,0.260608,0.333333,0.698132,-0.513179,41047.000000,
1514.000000,0.349066,0.263180,0.333333,0.698132,-0.512915,41050.000000,
1515.000000,0.349066,0.265751,0.500000,0.698132,-0.512650,41053.000000,
1516.000000,0.349066,0.268323,0.333333,0.698132,-0.512381,41056.000000,
1517.000000,0.349066,0.270895,0.333333,0.698132,-0.512110,41059.000000,
1518.000000,0.349066,0.273467,0.333333,0.698132,-0.511837,41062.000000,
1519.000000,0.349066,0.276039,0.250000,0.698132,-0.511561,41067.000000,
1520.000000,0.349066,0.278611,0.333333,0.698132,-0.511282,41070.000000,
1521.000000,0.349066,0.281183,0.333333,0.698132,-0.511001,41074.000000,
1522.000000,0.349066,0.283755,0.333333,0.698132,-0.510717,41077.000000,
1523.000000,0.349066,0.286327,0.500000,0.698132,-0.510431,41080.000000,
1524.000000,0.349066,0.288899,0.500000,0.698132,-0.510142,41083.000000,
1525.000000,0.349066,0.291470,0.500000,0.698132,-0.509851,41086.000000,
1526.000000,0.349066,0.294042,0.333333,0.698132,-0.509557,41089.000000,
1527.000000,0.349066,0.296614,0.333333,0.698132,-0.509260,41093.000000,
1528.000000,0.349066,0.299186,0.333333,0.698132,-0.508961,41096.000000,
1529.000000,0.349066,0.301758,0.333333,0.698132,-0.508659,41099.000000,
1530.000000,0.349066,0.304330,0.500000,0.698132,-0.508355,41102.000000,
1531.000000,0.349066,0.306902,0.333333,0.698132,-0.508048,41106.000000,
1532.000000,0.349066,0.309474,0.333333,0.698132,-0.507738,41109.000000,
1533.000000,0.349066,0.312046,0.500000,0.698132,-0.507426,41112.000000,
1534.000000,0.349066,0.314618,0.500000,0.698132,-0.507112,41115.000000,
1535.000000,0.349066,0.317190,0.500000,0.698132,-0.506794,41118.000000,
1536.000000,0.349066,0.319762,0.500000,0.698132,-0.506475,41121.000000,
1537.000000,0.349066,0.322334,0.250000,0.698132,-0.506152,41125.000000,
1538.000000,0.349066,0.324905,0.333333,0.698132,-0.505827,41128.000000,
1539.000000,0.349066,0.327477,0.500000,0.698132,-0.505500,41131.000000,
1540.000000,0.349066,0.330049,0.500000,0.698132,-0.505170,41134.000000,
1541.000000,0.349066,0.332621,0.500000,0.698132,-0.504837,41137.000000,
1542.000000,0.349066,0.335193,0.200000,0.698132,-0.504502,41142.000000,
1543.000000,0.349066,0.337765,0.333333,0.698132,-0.504164,41145.000000,
1544.000000,0.349066,0.340337,0.500000,0.697873,-0.503824,41148.000000,
1545.000000,0.349066,0.342909,0.500000,0.697873,-0.503481,41151.000000,
1546.000000,0.349066,0.345480,0.333333,0.697873,-0.503136,41154.000000,
1547.000000,0.349066,0.348051,0.250000,0.697873,-0.502788,41159.000000,
