timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
222.000000,-0.349066,-0.090110,0.500000,-0.210676,-0.007228,6428.000000,
223.000000,-0.349066,-0.090829,0.333333,-0.210676,-0.007319,6431.000000,
224.000000,-0.349066,-0.091573,0.500000,-0.210676,-0.007410,6433.000000,
225.000000,-0.349066,-0.092317,0.500000,-0.210676,-0.007503,6436.000000,
226.000000,-0.349066,-0.093061,0.500000,-0.210676,-0.007596,6438.000000,
227.000000,-0.349066,-0.093805,0.500000,-0.210676,-0.007689,6440.000000,
228.000000,-0.349066,-0.094549,0.500000,-0.210676,-0.007784,6443.000000,
229.000000,-0.349066,-0.095293,0.500000,-0.210676,-0.007879,6445.000000,
230.000000,-0.349066,-0.096037,0.250000,-0.210676,-0.007975,6449.000000,
231.000000,-0.349066,-0.096782,0.500000,-0.210676,-0.008072,6452.000000,
232.000000,-0.349066,-0.097526,0.500000,-0.217297,-0.008170,6454.000000,
233.000000,-0.349066,-0.098270,0.500000,-0.217297,-0.008268,6456.000000,
234.000000,-0.349066,-0.099038,0.500000,-0.217297,-0.008367,6459.000000,
235.000000,-0.349066,-0.099806,0.500000,-0.217297,-0.008467,6461.000000,
236.000000,-0.349066,-0.100574,0.333333,-0.217297,-0.008567,6464.000000,
237.000000,-0.349066,-0.101342,0.500000,-0.217297,-0.008669,6467.000000,
238.000000,-0.349066,-0.102110,0.500000,-0.217297,-0.008771,6469.000000,
239.000000,-0.349066,-0.102878,0.500000,-0.217297,-0.008874,6471.000000,
240.000000,-0.349066,-0.103646,0.500000,-0.217297,-0.008977,6474.000000,
241.000000,-0.349066,-0.104414,0.500000,-0.217297,-0.009082,6476.000000,
242.000000,-0.349066,-0.105182,0.333333,-0.223690,-0.009187,6479.000000,
243.000000,-0.349066,-0.105950,0.333333,-0.223690,-0.009293,6482.000000,
244.000000,-0.349066,-0.106742,0.500000,-0.223690,-0.009400,6485.000000,
245.000000,-0.349066,-0.107533,0.500000,-0.223690,-0.009507,6487.000000,
246.000000,-0.349066,-0.108324,0.500000,-0.223690,-0.009615,6489.000000,
247.000000,-0.349066,-0.109115,0.500000,-0.223690,-0.009725,6492.000000,
248.000000,-0.349066,-0.109907,0.500000,-0.223690,-0.009834,6494.000000,
249.000000,-0.349066,-0.110698,0.333333,-0.223690,-0.009945,6498.000000,
