timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
188.000000,-0.349066,-0.066820,0.333333,-0.182034,-0.004557,6620.000000,
189.000000,-0.349066,-0.067461,0.500000,-0.182034,-0.004624,6623.000000,
190.000000,-0.349066,-0.068102,0.500000,-0.182034,-0.004693,6625.000000,
191.000000,-0.349066,-0.068742,0.500000,-0.182034,-0.004761,6627.000000,
192.000000,-0.349066,-0.069383,0.500000,-0.189504,-0.004831,6630.000000,
193.000000,-0.349066,-0.070024,0.500000,-0.189504,-0.004901,6632.000000,
194.000000,-0.349066,-0.070691,0.333333,-0.189504,-0.004971,6635.000000,
195.000000,-0.349066,-0.071359,0.250000,-0.189504,-0.005043,6639.000000,
196.000000,-0.349066,-0.072026,0.500000,-0.189504,-0.005115,6642.000000,
197.000000,-0.349066,-0.072694,0.500000,-0.189504,-0.005187,6644.000000,
198.000000,-0.349066,-0.073361,0.500000,-0.189504,-0.005261,6646.000000,
199.000000,-0.349066,-0.074029,0.500000,-0.189504,-0.005335,6649.000000,
200.000000,-0.349066,-0.074697,0.500000,-0.189504,-0.005410,6651.000000,
201.000000,-0.349066,-0.075364,0.333333,-0.189504,-0.005485,6655.000000,
202.000000,-0.349066,-0.076032,0.500000,-0.196773,-0.005561,6657.000000,
203.000000,-0.349066,-0.076699,0.500000,-0.196773,-0.005638,6660.000000,
204.000000,-0.349066,-0.077393,0.500000,-0.196773,-0.005715,6662.000000,
205.000000,-0.349066,-0.078087,0.500000,-0.196773,-0.005793,6665.000000,
206.000000,-0.349066,-0.078780,0.500000,-0.196773,-0.005872,6667.000000,
207.000000,-0.349066,-0.079474,0.333333,-0.196773,-0.005951,6671.000000,
208.000000,-0.349066,-0.080168,0.500000,-0.196773,-0.006032,6673.000000,
209.000000,-0.349066,-0.080862,0.500000,-0.196773,-0.006112,6676.000000,
210.000000,-0.349066,-0.081555,0.500000,-0.196773,-0.006194,6678.000000,
211.000000,-0.349066,-0.082249,0.500000,-0.196773,-0.006276,6681.000000,
212.000000,-0.349066,-0.082943,0.500000,-0.203832,-0.006359,6683.000000,
213.000000,-0.349066,-0.083637,0.500000,-0.203832,-0.006443,6685.000000,
214.000000,-0.349066,-0.084356,0.333333,-0.203832,-0.006527,6688.000000,
215.000000,-0.349066,-0.085075,0.500000,-0.203832,-0.006612,6691.000000,
216.000000,-0.349066,-0.085794,0.500000,-0.203832,-0.006698,6693.000000,
217.000000,-0.349066,-0.086514,0.500000,-0.203832,-0.006784,6695.000000,
218.000000,-0.349066,-0.087233,0.500000,-0.203832,-0.006872,6698.000000,
