timestamp,rocket_x,rocket_y,rocket_ay,rocket_z,rocket_vx,rocket_vy,rocket_vz,rocket_ax,rocket_az,rocket_theta,rocket_phi,rocket_wy,rocket_psi,rocket_wx,rocket_wz,rocket_alphx,rocket_alphy,rocket_alphz,course_deviation,simSpeed,systemTime
2865.000000,0.052860,20.384581,4.985590,0.485482,-0.038341,14.266600,0.443249,0.066869,0.524346,0.002900,0.126382,-0.000000,-0.032331,0.058643,-0.035801,0.026956,-0.000001,-0.023984,0.949601,1.250000,29689.000000,
2870.000000,0.053386,20.455867,4.985887,0.488876,-0.038008,14.291529,0.445863,0.066683,0.522836,0.002923,0.126675,-0.000000,-0.032509,0.058782,-0.035923,0.027719,-0.000001,-0.024260,0.957234,1.000000,29694.000000,
2875.000000,0.053917,20.527276,4.985784,0.492285,-0.037670,14.316458,0.448485,0.067579,0.524303,0.002946,0.126969,-0.000000,-0.032687,0.058920,-0.036044,0.027720,-0.000001,-0.024261,0.964882,0.833333,29700.000000,
2880.000000,0.054452,20.598810,4.985680,0.495710,-0.037328,14.341387,0.451113,0.068479,0.525774,0.002969,0.127264,-0.000000,-0.032867,0.059059,-0.036165,0.027721,-0.000001,-0.024262,0.972546,1.250000,29705.000000,
2885.000000,0.054991,20.670467,4.985950,0.499151,-0.036986,14.366316,0.453736,0.068267,0.524525,0.002992,0.127559,-0.000000,-0.033047,0.059201,-0.036288,0.028420,-0.000001,-0.024547,0.980226,0.833333,29712.000000,
2890.000000,0.055534,20.742248,4.985847,0.502608,-0.036640,14.391246,0.456366,0.069173,0.526003,0.003015,0.127856,-0.000000,-0.033227,0.059343,-0.036411,0.028421,-0.000001,-0.024548,0.987922,0.833333,29718.000000,
2895.000000,0.056081,20.814153,4.985743,0.506081,-0.036290,14.416174,0.459003,0.070082,0.527484,0.003038,0.128153,-0.000000,-0.033409,0.059485,-0.036533,0.028422,-0.000001,-0.024548,0.995634,1.250000,29722.000000,
2900.000000,0.056633,20.886181,4.985984,0.509569,-0.035941,14.441104,0.461636,0.069846,0.526504,0.003062,0.128450,-0.000000,-0.033590,0.059630,-0.036658,0.029054,-0.000001,-0.024842,1.003362,1.250000,29727.000000,
2905.000000,0.057188,20.958333,4.985881,0.513074,-0.035587,14.466034,0.464276,0.070761,0.527992,0.003085,0.128748,-0.000000,-0.033773,0.059776,-0.036782,0.029055,-0.000001,-0.024843,1.011105,1.000000,29732.000000,
2910.000000,0.057748,21.030609,4.985776,0.516595,-0.035229,14.490963,0.466923,0.071679,0.529484,0.003109,0.129047,-0.000000,-0.033956,0.059921,-0.036906,0.029056,-0.000001,-0.024843,1.018865,1.250000,29737.000000,
2915.000000,0.058313,21.103008,4.985987,0.520132,-0.034872,14.515893,0.469567,0.071418,0.528779,0.003133,0.129347,-0.000000,-0.034139,0.060069,-0.037032,0.029622,-0.000001,-0.025145,1.026640,1.250000,29741.000000,
2920.000000,0.058881,21.175531,4.985883,0.523685,-0.034510,14.540822,0.472219,0.072343,0.530279,0.003157,0.129648,-0.000000,-0.034324,0.060217,-0.037157,0.029623,-0.000001,-0.025146,1.034430,1.666667,29745.000000,
2925.000000,0.059454,21.248178,4.985778,0.527254,-0.034143,14.565751,0.474878,0.073270,0.531782,0.003181,0.129949,-0.000000,-0.034508,0.060365,-0.037283,0.029624,-0.000001,-0.025147,1.042237,0.833333,29752.000000,
2930.000000,0.060032,21.320949,4.985958,0.530839,-0.033779,14.590681,0.477534,0.072987,0.531358,0.003205,0.130251,-0.000000,-0.034694,0.060516,-0.037410,0.030120,-0.000001,-0.025457,1.050059,1.000000,29757.000000,
2935.000000,0.060613,21.393843,4.985853,0.534441,-0.033409,14.615610,0.480199,0.073921,0.532869,0.003230,0.130554,-0.000000,-0.034880,0.060666,-0.037538,0.030121,-0.000001,-0.025458,1.057897,1.250000,29762.000000,
2940.000000,0.061199,21.466860,4.985747,0.538059,-0.033035,14.640539,0.482871,0.074858,0.534383,0.003254,0.130857,-0.000000,-0.035067,0.060817,-0.037665,0.030122,-0.000001,-0.025459,1.065750,1.000000,29767.000000,
2945.000000,0.061790,21.540002,4.985894,0.541693,-0.032662,14.665468,0.485542,0.074552,0.534245,0.003279,0.131161,-0.000000,-0.035254,0.060970,-0.037794,0.030548,-0.000001,-0.025777,1.073619,1.250000,29772.000000,
2950.000000,0.062385,21.613267,4.985788,0.545343,-0.032284,14.690397,0.488221,0.075495,0.535768,0.003304,0.131466,-0.000000,-0.035442,0.061123,-0.037923,0.030549,-0.000001,-0.025778,1.081504,1.250000,29776.000000,
2955.000000,0.062984,21.686656,4.985681,0.549010,-0.031902,14.715325,0.490907,0.076442,0.537294,0.003329,0.131772,-0.000000,-0.035631,0.061275,-0.038052,0.030550,-0.000001,-0.025779,1.089405,1.000000,29781.000000,
2960.000000,0.063588,21.760168,4.985794,0.552694,-0.031522,14.740254,0.493594,0.076115,0.537447,0.003354,0.132079,-0.000000,-0.035820,0.061430,-0.038182,0.030905,-0.000001,-0.026105,1.097321,1.250000,29786.000000,
2965.000000,0.064196,21.833804,4.985687,0.556394,-0.031136,14.765183,0.496289,0.077069,0.538981,0.003379,0.132386,-0.000000,-0.036010,0.061584,-0.038313,0.030906,-0.000001,-0.026106,1.105252,1.666667,29790.000000,
2970.000000,0.064809,21.907564,4.985579,0.560110,-0.030746,14.790111,0.498992,0.078025,0.540518,0.003404,0.132694,-0.000000,-0.036200,0.061739,-0.038443,0.030907,-0.000001,-0.026107,1.113199,1.250000,29794.000000,
2975.000000,0.065426,21.981447,4.985656,0.563843,-0.030358,14.815039,0.501697,0.077678,0.540967,0.003430,0.133003,-0.000000,-0.036392,0.061895,-0.038575,0.031189,-0.000001,-0.026440,1.121162,1.000000,29800.000000,
2980.000000,0.066048,22.055454,4.985548,0.567592,-0.029965,14.839967,0.504409,0.078641,0.542512,0.003456,0.133312,-0.000000,-0.036583,0.062051,-0.038708,0.031190,-0.000001,-0.026441,1.129140,1.250000,29805.000000,
2985.000000,0.066675,22.129584,4.985438,0.571358,-0.029567,14.864894,0.507130,0.079608,0.544062,0.003482,0.133623,-0.000000,-0.036776,0.062207,-0.038840,0.031191,-0.000001,-0.026442,1.137134,1.250000,29809.000000,
2990.000000,0.067306,22.203838,4.985480,0.575141,-0.029170,14.889821,0.509854,0.079242,0.544809,0.003507,0.133934,-0.000000,-0.036969,0.062364,-0.038974,0.031400,-0.000001,-0.026783,1.145143,0.833333,29815.000000,
2995.000000,0.067942,22.278215,4.985370,0.578940,-0.028769,14.914748,0.512585,0.080215,0.546366,0.003534,0.134246,-0.000000,-0.037163,0.062521,-0.039108,0.031401,-0.000001,-0.026784,1.153168,1.250000,29819.000000,
3000.000000,0.068583,22.352717,4.985258,0.582756,-0.028363,14.939674,0.515325,0.081192,0.547927,0.003560,0.134559,-0.000000,-0.037357,0.062678,-0.039242,0.031402,-0.000001,-0.026785,1.161209,1.250000,29824.000000,
3005.000000,0.069228,22.427341,4.985262,0.586589,-0.027959,14.964601,0.518070,0.080807,0.548976,0.003586,0.134872,-0.000000,-0.037552,0.062835,-0.039377,0.031537,-0.000001,-0.027133,1.169264,1.250000,29828.000000,
3010.000000,0.069878,22.502089,4.985150,0.590439,-0.027550,14.989527,0.520823,0.081791,0.550545,0.003613,0.135186,-0.000000,-0.037748,0.062993,-0.039513,0.031538,-0.000001,-0.027134,1.177336,0.833333,29834.000000,
3015.000000,0.070533,22.576961,4.985037,0.594305,-0.027136,15.014452,0.523583,0.082778,0.552118,0.003640,0.135501,-0.000000,-0.037944,0.063151,-0.039649,0.031539,-0.000001,-0.027135,1.185422,1.250000,29838.000000,
3020.000000,0.071193,22.651957,4.985002,0.598189,-0.026725,15.039377,0.526351,0.082377,0.553470,0.003667,0.135817,-0.000000,-0.038142,0.063309,-0.039786,0.031599,-0.000001,-0.027489,1.193525,1.250000,29843.000000,
3025.000000,0.071857,22.727075,4.984888,0.602089,-0.026308,15.064301,0.529126,0.083371,0.555051,0.003694,0.136134,-0.000000,-0.038339,0.063467,-0.039924,0.031600,-0.000001,-0.027490,1.201642,1.000000,29848.000000,
3030.000000,0.072526,22.802318,4.984773,0.606006,-0.025886,15.089225,0.531909,0.084368,0.556636,0.003721,0.136451,-0.000000,-0.038538,0.063625,-0.040061,0.031601,-0.000001,-0.027491,1.209776,1.250000,29852.000000,
3035.000000,0.073200,22.877684,4.984699,0.609940,-0.025466,15.114149,0.534701,0.083953,0.558293,0.003748,0.136769,-0.000000,-0.038737,0.063783,-0.040200,0.031586,-0.000001,-0.027852,1.217924,1.250000,29856.000000,
3040.000000,0.073879,22.953173,4.984582,0.613892,-0.025041,15.139071,0.537500,0.084957,0.559886,0.003776,0.137088,-0.000000,-0.038937,0.063941,-0.040340,0.031587,-0.000001,-0.027853,1.226088,0.833333,29863.000000,
3045.000000,0.074563,23.028786,4.984465,0.617860,-0.024611,15.163994,0.540307,0.085964,0.561483,0.003803,0.137408,-0.000000,-0.039137,0.064099,-0.040479,0.031588,-0.000001,-0.027854,1.234268,0.625000,29871.000000,
3050.000000,0.075252,23.104523,4.984350,0.621846,-0.024184,15.188916,0.543125,0.085535,0.563445,0.003831,0.137729,-0.000000,-0.039338,0.064256,-0.040620,0.031497,-0.000001,-0.028221,1.242462,1.000000,29877.000000,
3055.000000,0.075946,23.180382,4.984231,0.625848,-0.023751,15.213837,0.545950,0.086550,0.565050,0.003859,0.138050,-0.000000,-0.039540,0.064414,-0.040761,0.031498,-0.000001,-0.028222,1.250673,0.833333,29883.000000,
3060.000000,0.076644,23.256366,4.984111,0.629868,-0.023313,15.238757,0.548783,0.087568,0.566659,0.003888,0.138372,-0.000000,-0.039743,0.064571,-0.040902,0.031499,-0.000001,-0.028223,1.258898,1.250000,29888.000000,
3065.000000,0.077348,23.332473,4.983955,0.633905,-0.022878,15.263677,0.551628,0.087126,0.568928,0.003916,0.138695,-0.000000,-0.039946,0.064728,-0.041045,0.031333,-0.000001,-0.028596,1.267139,1.250000,29892.000000,
3070.000000,0.078057,23.408703,4.983833,0.637959,-0.022437,15.288596,0.554481,0.088151,0.570544,0.003944,0.139018,-0.000000,-0.040150,0.064884,-0.041188,0.031335,-0.000001,-0.028597,1.275396,1.000000,29897.000000,
3075.000000,0.078771,23.485057,4.983709,0.642031,-0.021991,15.313515,0.557341,0.089180,0.572165,0.003973,0.139343,-0.000000,-0.040355,0.065041,-0.041331,0.031336,-0.000001,-0.028598,1.283668,1.000000,29903.000000,
3080.000000,0.079490,23.561534,4.983511,0.646120,-0.021547,15.338432,0.560215,0.088727,0.574740,0.004002,0.139668,-0.000000,-0.040560,0.065197,-0.041476,0.031094,-0.000001,-0.028976,1.291955,1.250000,29907.000000,
3085.000000,0.080214,23.638135,4.983386,0.650227,-0.021098,15.363349,0.563097,0.089764,0.576368,0.004031,0.139994,-0.000000,-0.040766,0.065352,-0.041621,0.031095,-0.000001,-0.028977,1.300258,1.250000,29911.000000,
3090.000000,0.080943,23.714859,4.983260,0.654350,-0.020644,15.388265,0.565987,0.090803,0.578000,0.004060,0.140321,-0.000000,-0.040973,0.065508,-0.041766,0.031096,-0.000001,-0.028978,1.308575,1.000000,29917.000000,
3095.000000,0.081677,23.791706,4.983019,0.658492,-0.020193,15.413181,0.568891,0.090341,0.580880,0.004089,0.140648,-0.000000,-0.041180,0.065661,-0.041913,0.030780,-0.000002,-0.029361,1.316909,1.250000,29922.000000,
3100.000000,0.082417,23.868677,4.982891,0.662651,-0.019736,15.438095,0.571804,0.091388,0.582519,0.004119,0.140976,-0.000000,-0.041389,0.065815,-0.042059,0.030781,-0.000002,-0.029362,1.325258,1.000000,29927.000000,
3105.000000,0.083161,23.945772,4.982761,0.666827,-0.019274,15.463009,0.574725,0.092439,0.584163,0.004149,0.141305,-0.000000,-0.041598,0.065969,-0.042206,0.030782,-0.000002,-0.029363,1.333622,1.000000,29932.000000,
3110.000000,0.083911,24.022989,4.982477,0.671021,-0.018814,15.487921,0.577661,0.091969,0.587346,0.004178,0.141635,-0.000000,-0.041807,0.066121,-0.042355,0.030391,-0.000002,-0.029751,1.342001,1.000000,29937.000000,
3115.000000,0.084667,24.100331,4.982344,0.675233,-0.018349,15.512833,0.580606,0.093027,0.588997,0.004208,0.141965,-0.000000,-0.042018,0.066273,-0.042504,0.030392,-0.000002,-0.029752,1.350396,1.250000,29942.000000,
3120.000000,0.085427,24.177795,4.982211,0.679462,-0.017878,15.537744,0.583560,0.094089,0.590652,0.004239,0.142297,-0.000000,-0.042229,0.066425,-0.042652,0.030393,-0.000002,-0.029753,1.358806,1.000000,29947.000000,
3125.000000,0.086193,24.255383,4.981883,0.683709,-0.017410,15.562653,0.586530,0.093613,0.594135,0.004269,0.142629,-0.000000,-0.042441,0.066575,-0.042803,0.029927,-0.000002,-0.030145,1.367231,1.250000,29952.000000,
3130.000000,0.086964,24.333094,4.981746,0.687974,-0.016937,15.587562,0.589509,0.094682,0.595798,0.004300,0.142961,-0.000000,-0.042653,0.066724,-0.042954,0.029928,-0.000002,-0.030146,1.375672,1.250000,29957.000000,
3135.000000,0.087741,24.410929,4.981609,0.692256,-0.016458,15.612470,0.592497,0.095755,0.597464,0.004330,0.143295,-0.000000,-0.042867,0.066874,-0.043105,0.029929,-0.000002,-0.030147,1.384128,1.250000,29961.000000,
3140.000000,0.088523,24.488887,4.981236,0.696557,-0.015982,15.637376,0.595503,0.095275,0.601245,0.004361,0.143629,-0.000000,-0.043081,0.067021,-0.043257,0.029390,-0.000002,-0.030544,1.392600,1.000000,29966.000000,
3145.000000,0.089310,24.566968,4.981096,0.700875,-0.015500,15.662282,0.598517,0.096355,0.602919,0.004392,0.143964,-0.000000,-0.043295,0.067168,-0.043410,0.029391,-0.000002,-0.030545,1.401087,1.250000,29971.000000,
3150.000000,0.090103,24.645173,4.980955,0.705211,-0.015013,15.687187,0.601540,0.097440,0.604596,0.004424,0.144299,-0.000000,-0.043511,0.067315,-0.043563,0.029392,-0.000002,-0.030546,1.409589,1.250000,29975.000000,
3155.000000,0.090901,24.723501,4.980536,0.709565,-0.014528,15.712089,0.604584,0.096956,0.608671,0.004455,0.144636,-0.000000,-0.043727,0.067459,-0.043718,0.028781,-0.000002,-0.030945,1.418106,1.000000,29980.000000,
3160.000000,0.091705,24.801952,4.980392,0.713937,-0.014038,15.736991,0.607636,0.098049,0.610356,0.004487,0.144973,-0.000000,-0.043944,0.067603,-0.043872,0.028782,-0.000002,-0.030946,1.426639,1.250000,29985.000000,
3165.000000,0.092514,24.880527,4.980246,0.718328,-0.013542,15.761893,0.610696,0.099145,0.612044,0.004519,0.145311,-0.000000,-0.044162,0.067747,-0.044027,0.028783,-0.000002,-0.030947,1.435187,1.250000,29989.000000,
3170.000000,0.093329,24.959225,4.979782,0.722736,-0.013049,15.786791,0.613778,0.098660,0.616409,0.004551,0.145649,-0.000000,-0.044381,0.067887,-0.044184,0.028099,-0.000002,-0.031350,1.443751,1.250000,29994.000000,
3175.000000,0.094150,25.038046,4.979633,0.727162,-0.012550,15.811690,0.616868,0.099764,0.618104,0.004583,0.145988,-0.000000,-0.044600,0.068028,-0.044340,0.028100,-0.000002,-0.031351,1.452329,1.000000,29999.000000,
3180.000000,0.094976,25.116991,4.979483,0.731607,-0.012045,15.836587,0.619967,0.100871,0.619802,0.004615,0.146328,-0.000000,-0.044820,0.068168,-0.044497,0.028101,-0.000002,-0.031352,1.460924,1.250000,30004.000000,
3185.000000,0.095808,25.196059,4.978973,0.736069,-0.011543,15.861482,0.623090,0.100387,0.624452,0.004648,0.146669,-0.000000,-0.045041,0.068305,-0.044656,0.027347,-0.000002,-0.031758,1.469533,1.250000,30008.000000,
3190.000000,0.096645,25.275250,4.978819,0.740550,-0.011036,15.886376,0.626220,0.101503,0.626158,0.004681,0.147010,-0.000000,-0.045263,0.068442,-0.044815,0.027348,-0.000002,-0.031759,1.478158,1.250000,30012.000000,
3195.000000,0.097488,25.354564,4.978664,0.745050,-0.010523,15.911269,0.629360,0.102622,0.627867,0.004714,0.147352,-0.000000,-0.045485,0.068578,-0.044974,0.027349,-0.000002,-0.031760,1.486798,0.833333,30018.000000,
3200.000000,0.098337,25.434002,4.978108,0.749567,-0.010012,15.936160,0.632524,0.102140,0.632796,0.004747,0.147694,-0.000000,-0.045708,0.068711,-0.045134,0.026525,-0.000003,-0.032168,1.495453,1.250000,30022.000000,
3205.000000,0.099192,25.513562,4.977948,0.754103,-0.009496,15.961050,0.635696,0.103268,0.634511,0.004780,0.148037,-0.000000,-0.045932,0.068844,-0.045295,0.026526,-0.000003,-0.032169,1.504124,1.666667,30026.000000,
3210.000000,0.100052,25.593246,4.977788,0.758658,-0.008974,15.985938,0.638877,0.104399,0.636230,0.004814,0.148381,-0.000000,-0.046157,0.068976,-0.045456,0.026527,-0.000003,-0.032170,1.512810,1.000000,30032.000000,
3215.000000,0.100919,25.673054,4.977186,0.763231,-0.008454,16.010824,0.642085,0.103921,0.641433,0.004848,0.148725,-0.000000,-0.046383,0.069104,-0.045619,0.025636,-0.000003,-0.032579,1.521512,1.250000,30036.000000,
3220.000000,0.101791,25.752984,4.977021,0.767822,-0.007929,16.035710,0.645300,0.105061,0.643158,0.004881,0.149070,-0.000000,-0.046609,0.069233,-0.045782,0.025637,-0.000003,-0.032581,1.530229,1.250000,30040.000000,
3225.000000,0.102669,25.833038,4.976856,0.772432,-0.007398,16.060594,0.648525,0.106204,0.644887,0.004916,0.149416,-0.000000,-0.046836,0.069361,-0.045945,0.025638,-0.000003,-0.032582,1.538961,1.250000,30045.000000,
3230.000000,0.103553,25.913215,4.976208,0.777060,-0.006869,16.085475,0.651777,0.105733,0.650357,0.004950,0.149762,-0.000000,-0.047064,0.069484,-0.046110,0.024680,-0.000003,-0.032993,1.547708,1.000000,30050.000000,
3235.000000,0.104442,25.993515,4.976038,0.781708,-0.006335,16.110355,0.655037,0.106884,0.652091,0.004985,0.150109,-0.000000,-0.047293,0.069608,-0.046275,0.024681,-0.000003,-0.032994,1.556471,1.000000,30056.000000,
3240.000000,0.105338,26.073938,4.975867,0.786373,-0.005795,16.135234,0.658306,0.108040,0.653829,0.005019,0.150457,-0.000000,-0.047523,0.069731,-0.046440,0.024682,-0.000003,-0.032995,1.565249,1.250000,30060.000000,
3245.000000,0.106240,26.154485,4.975172,0.791058,-0.005257,16.160110,0.661604,0.107576,0.659559,0.005054,0.150805,-0.000000,-0.047753,0.069849,-0.046607,0.023660,-0.000003,-0.033407,1.574043,0.625000,30068.000000,
3250.000000,0.107148,26.235154,4.974996,0.795761,-0.004713,16.184985,0.664911,0.108740,0.661302,0.005089,0.151154,-0.000000,-0.047984,0.069968,-0.046774,0.023660,-0.000003,-0.033408,1.582852,0.833333,30075.000000,
3255.000000,0.108061,26.315947,4.974819,0.800483,-0.004163,16.209859,0.668226,0.109908,0.663049,0.005125,0.151503,-0.000000,-0.048216,0.070086,-0.046941,0.023661,-0.000003,-0.033409,1.591676,0.833333,30081.000000,
3260.000000,0.108981,26.396863,4.974079,0.805224,-0.003616,16.234730,0.671571,0.109453,0.669031,0.005160,0.151853,-0.000000,-0.048449,0.070199,-0.047110,0.022576,-0.000003,-0.033822,1.600515,1.250000,30086.000000,
3265.000000,0.109907,26.477902,4.973897,0.809984,-0.003063,16.259599,0.674925,0.110630,0.670783,0.005196,0.152203,-0.000000,-0.048683,0.070312,-0.047279,0.022577,-0.000003,-0.033823,1.609370,1.250000,30090.000000,
3270.000000,0.110839,26.559064,4.973714,0.814762,-0.002504,16.284468,0.678288,0.111810,0.672537,0.005232,0.152554,-0.000000,-0.048917,0.070424,-0.047448,0.022578,-0.000003,-0.033824,1.618240,1.250000,30095.000000,
3275.000000,0.111778,26.640349,4.972928,0.819560,-0.001947,16.309332,0.681681,0.111367,0.678764,0.005268,0.152905,-0.000000,-0.049153,0.070532,-0.047619,0.021432,-0.000003,-0.034237,1.627126,0.833333,30101.000000,
3280.000000,0.112722,26.721758,4.972739,0.824376,-0.001384,16.334196,0.685084,0.112556,0.680524,0.005305,0.153257,-0.000000,-0.049389,0.070639,-0.047791,0.021432,-0.000003,-0.034238,1.636027,0.833333,30108.000000,
3285.000000,0.113673,26.803289,4.972550,0.829212,-0.000816,16.359059,0.688495,0.113749,0.682286,0.005342,0.153610,-0.000000,-0.049626,0.070746,-0.047962,0.021433,-0.000003,-0.034239,1.644943,0.833333,30114.000000,
3290.000000,0.114630,26.884944,4.971719,0.834067,-0.000249,16.383917,0.691939,0.113319,0.688749,0.005378,0.153963,-0.000000,-0.049864,0.070847,-0.048135,0.020229,-0.000004,-0.034652,1.653875,1.250000,30119.000000,
3295.000000,0.115593,26.966721,4.971524,0.838941,0.000324,16.408775,0.695392,0.114521,0.690516,0.005416,0.154316,-0.000000,-0.050102,0.070948,-0.048308,0.020229,-0.000004,-0.034653,1.662822,1.250000,30123.000000,
3300.000000,0.116563,27.048622,4.971329,0.843834,0.000902,16.433632,0.698853,0.115727,0.692286,0.005453,0.154670,-0.000000,-0.050342,0.071049,-0.048482,0.020230,-0.000004,-0.034654,1.671784,1.250000,30128.000000,
3305.000000,0.117539,27.130646,4.970453,0.848746,0.001479,16.458484,0.702348,0.115311,0.698974,0.005490,0.155025,-0.000000,-0.050582,0.071144,-0.048657,0.018969,-0.000004,-0.035066,1.680762,1.000000,30133.000000,
3310.000000,0.118521,27.212793,4.970251,0.853677,0.002061,16.483335,0.705852,0.116526,0.700749,0.005528,0.155379,-0.000000,-0.050823,0.071239,-0.048832,0.018969,-0.000004,-0.035067,1.689755,1.250000,30137.000000,
3315.000000,0.119510,27.295063,4.970049,0.858628,0.002650,16.508185,0.709364,0.117745,0.702525,0.005566,0.155735,-0.000000,-0.051066,0.071334,-0.049008,0.018970,-0.000004,-0.035068,1.698764,1.250000,30142.000000,
3320.000000,0.120505,27.377456,4.969128,0.863598,0.003237,16.533031,0.712912,0.117347,0.709431,0.005604,0.156090,-0.000000,-0.051309,0.071422,-0.049185,0.017655,-0.000004,-0.035479,1.707788,1.250000,30146.000000,
3325.000000,0.121506,27.459971,4.968920,0.868588,0.003830,16.557876,0.716468,0.118574,0.711211,0.005643,0.156447,-0.000000,-0.051552,0.071510,-0.049362,0.017655,-0.000004,-0.035480,1.716827,1.000000,30151.000000,
3330.000000,0.122514,27.542610,4.968711,0.873597,0.004429,16.582719,0.720033,0.119807,0.712994,0.005681,0.156803,-0.000000,-0.051797,0.071599,-0.049540,0.017656,-0.000004,-0.035481,1.725882,1.250000,30156.000000,
3335.000000,0.123529,27.625372,4.967747,0.878625,0.005026,16.607558,0.723633,0.119427,0.720106,0.005720,0.157160,-0.000000,-0.052043,0.071680,-0.049719,0.016289,-0.000004,-0.035891,1.734952,1.250000,30161.000000,
3340.000000,0.124550,27.708257,4.967532,0.883673,0.005629,16.632396,0.727243,0.120667,0.721893,0.005759,0.157518,-0.000000,-0.052289,0.071762,-0.049899,0.016289,-0.000004,-0.035892,1.744037,1.000000,30166.000000,
3345.000000,0.125578,27.791265,4.967316,0.888741,0.006239,16.657232,0.730861,0.121913,0.723682,0.005799,0.157875,-0.000000,-0.052536,0.071843,-0.050078,0.016290,-0.000004,-0.035893,1.753138,1.250000,30170.000000,
3350.000000,0.126612,27.874396,4.966309,0.893828,0.006847,16.682064,0.734516,0.121553,0.730990,0.005838,0.158234,-0.000000,-0.052784,0.071917,-0.050260,0.014873,-0.000005,-0.036300,1.762254,1.250000,30175.000000,
3355.000000,0.127653,27.957650,4.966086,0.898935,0.007461,16.706894,0.738180,0.122808,0.732782,0.005878,0.158592,-0.000000,-0.053033,0.071992,-0.050441,0.014874,-0.000005,-0.036301,1.771386,1.250000,30179.000000,
3360.000000,0.128701,28.041027,4.965863,0.904061,0.008081,16.731724,0.741853,0.124066,0.734576,0.005918,0.158951,-0.000000,-0.053283,0.072066,-0.050623,0.014874,-0.000005,-0.036302,1.780533,1.000000,30185.000000,
3365.000000,0.129755,28.124527,4.964815,0.909207,0.008700,16.756548,0.745563,0.123729,0.742070,0.005958,0.159310,-0.000000,-0.053534,0.072133,-0.050806,0.013411,-0.000005,-0.036707,1.789696,1.250000,30189.000000,
3370.000000,0.130816,28.208149,4.964585,0.914373,0.009325,16.781371,0.749282,0.124997,0.743866,0.005999,0.159670,-0.000000,-0.053786,0.072200,-0.050990,0.013412,-0.000005,-0.036708,1.798874,1.250000,30194.000000,
3375.000000,0.131884,28.291895,4.964355,0.919559,0.009956,16.806192,0.753011,0.126269,0.745665,0.006039,0.160029,-0.000000,-0.054039,0.072267,-0.051173,0.013412,-0.000005,-0.036710,1.808067,1.000000,30199.000000,
3380.000000,0.132959,28.375763,4.963265,0.924765,0.010586,16.831009,0.756777,0.125956,0.753332,0.006080,0.160390,-0.000000,-0.054292,0.072327,-0.051359,0.011905,-0.000005,-0.037112,1.817276,1.250000,30204.000000,
3385.000000,0.134040,28.459755,4.963027,0.929990,0.011222,16.855824,0.760553,0.127237,0.755134,0.006122,0.160750,-0.000000,-0.054546,0.072386,-0.051544,0.011906,-0.000005,-0.037113,1.826500,1.250000,30208.000000,
3390.000000,0.135129,28.543869,4.962790,0.935236,0.011865,16.880638,0.764338,0.128523,0.756937,0.006163,0.161111,-0.000000,-0.054802,0.072446,-0.051730,0.011906,-0.000005,-0.037114,1.835740,1.250000,30212.000000,
3395.000000,0.136224,28.628106,4.961660,0.940501,0.012506,16.905446,0.768162,0.128235,0.764766,0.006205,0.161471,-0.000000,-0.055058,0.072498,-0.051917,0.010358,-0.000005,-0.037513,1.844995,0.833333,30219.000000,
3400.000000,0.137327,28.712467,4.961415,0.945787,0.013153,16.930253,0.771994,0.129530,0.766571,0.006247,0.161833,-0.000000,-0.055315,0.072549,-0.052105,0.010359,-0.000005,-0.037514,1.854266,1.250000,30223.000000,
3405.000000,0.138436,28.796950,4.961170,0.951093,0.013807,16.955059,0.775836,0.130830,0.768377,0.006289,0.162194,-0.000000,-0.055573,0.072601,-0.052293,0.010359,-0.000005,-0.037515,1.863552,1.250000,30227.000000,
3410.000000,0.139552,28.881555,4.960002,0.956418,0.014460,16.979859,0.779718,0.130570,0.776357,0.006331,0.162556,-0.000000,-0.055832,0.072645,-0.052482,0.008773,-0.000006,-0.037910,1.872853,1.000000,30233.000000,
3415.000000,0.140675,28.966284,4.959750,0.961764,0.015120,17.004658,0.783609,0.131878,0.778165,0.006374,0.162917,-0.000000,-0.056092,0.072689,-0.052672,0.008773,-0.000006,-0.037911,1.882170,1.000000,30239.000000,
3420.000000,0.141806,29.051136,4.959497,0.967130,0.015786,17.029455,0.787509,0.133192,0.779974,0.006417,0.163279,-0.000000,-0.056353,0.072733,-0.052861,0.008773,-0.000006,-0.037913,1.891503,1.250000,30243.000000,
3425.000000,0.142943,29.136110,4.958291,0.972517,0.016450,17.054247,0.791449,0.132961,0.788092,0.006460,0.163642,-0.000000,-0.056615,0.072769,-0.053053,0.007152,-0.000006,-0.038303,1.900851,1.000000,30248.000000,
3430.000000,0.144088,29.221207,4.958031,0.977923,0.017122,17.079037,0.795399,0.134284,0.789902,0.006503,0.164004,-0.000000,-0.056877,0.072804,-0.053244,0.007152,-0.000006,-0.038305,1.910214,1.250000,30253.000000,
3435.000000,0.145239,29.306427,4.957771,0.983350,0.017800,17.103826,0.799357,0.135612,0.791714,0.006547,0.164366,-0.000000,-0.057141,0.072840,-0.053436,0.007153,-0.000006,-0.038306,1.919593,1.250000,30257.000000,
3440.000000,0.146398,29.391770,4.956530,0.988798,0.018477,17.128608,0.803357,0.135412,0.799957,0.006591,0.164729,-0.000000,-0.057405,0.072868,-0.053629,0.005499,-0.000006,-0.038692,1.928988,1.250000,30261.000000,
